h2a_entity_name,h2a_dba_or_agent,h2a_location_type,h2a_address,h2a_lat,h2a_lon,district_office,state,workers_certified,crop_activity,employment_period,laundromat_name,laundromat_address,laundromat_lat,laundromat_lon,distance_km,laundromat_hours,laundromat_phone,source_url,confidence,location_id,h2a_case_numbers,h2a_source_url,sensitive_housing,dedupe_note,geocode_source,geocode_status,h2a_county,laundromat_id,laundromat_source,laundromat_confidence,laundromat_state_query,osm_tags,radius_km,match_rank,match_status
Herrygers Farms,case employer Hearty Acres LLC; POC Arturo Charles,worksite,"1049 N. 136th Ave.(43.66106 -86.219215), Hart, MI, 49420",43.663444179865,-86.218192591414,GR,MI,41,H2 Wage Rate | Specified hourly wage applicable to foreign H-2A workers employed under contract. | Picking Peaches | Pick Peaches: $12/box. The estimated hourly wage rate equivalent for this piece rate is $30 based on workers filling 2 boxes/hr on average. (9 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Zucchini | Picking Zucchini: $14/box. The estimated hourly wage rate equivalent for this piece rate is $14 based on workers filling 1 box/hr on average. (20 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Asparagus | Picking Asparagus: $0.14-16 cents/lb. The estimated hourly wage rate equivalent for this piece rate is $18 based on workers filling 100 lbs/hr on average. Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers.,01-Sep-2026 to 01-Nov-2026,,,,,,,,,high,h2a_000945,JO-A-300-26169-028279,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-028279,False,,US Census batch geocoder (Non_Exact),Match,OCEANA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Herrygers Farms,case employer Hearty Acres LLC; POC Arturo Charles,worksite,"300 S. 104th Ave.(43.63692 -86.29365), Shelby, MI, 49455",43.637116503325,-86.298291967597,GR,MI,41,H2 Wage Rate | Specified hourly wage applicable to foreign H-2A workers employed under contract. | Picking Peaches | Pick Peaches: $12/box. The estimated hourly wage rate equivalent for this piece rate is $30 based on workers filling 2 boxes/hr on average. (9 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Zucchini | Picking Zucchini: $14/box. The estimated hourly wage rate equivalent for this piece rate is $14 based on workers filling 1 box/hr on average. (20 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Asparagus | Picking Asparagus: $0.14-16 cents/lb. The estimated hourly wage rate equivalent for this piece rate is $18 based on workers filling 100 lbs/hr on average. Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers.,01-Sep-2026 to 01-Nov-2026,,,,,,,,,high,h2a_000946,JO-A-300-26169-028279,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-028279,False,,US Census batch geocoder (Non_Exact),Match,OCEANA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Herrygers Farms,case employer Hearty Acres LLC; POC Arturo Charles,worksite,"1104 N. 136th Ave.(43.66351 -86.211797), Hart, MI, 49420",43.659537835779,-86.218093375376,GR,MI,41,H2 Wage Rate | Specified hourly wage applicable to foreign H-2A workers employed under contract. | Picking Peaches | Pick Peaches: $12/box. The estimated hourly wage rate equivalent for this piece rate is $30 based on workers filling 2 boxes/hr on average. (9 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Zucchini | Picking Zucchini: $14/box. The estimated hourly wage rate equivalent for this piece rate is $14 based on workers filling 1 box/hr on average. (20 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Asparagus | Picking Asparagus: $0.14-16 cents/lb. The estimated hourly wage rate equivalent for this piece rate is $18 based on workers filling 100 lbs/hr on average. Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers.,01-Sep-2026 to 01-Nov-2026,,,,,,,,,high,h2a_000947,JO-A-300-26169-028279,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-028279,False,,US Census batch geocoder (Non_Exact),Match,OCEANA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Herrygers Farms,case employer Hearty Acres LLC; POC Arturo Charles,worksite,"1104 N. 136th Ave.(43.66214 -86.215573), Hart, MI, 49420",43.659537835779,-86.218093375376,GR,MI,41,H2 Wage Rate | Specified hourly wage applicable to foreign H-2A workers employed under contract. | Picking Peaches | Pick Peaches: $12/box. The estimated hourly wage rate equivalent for this piece rate is $30 based on workers filling 2 boxes/hr on average. (9 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Zucchini | Picking Zucchini: $14/box. The estimated hourly wage rate equivalent for this piece rate is $14 based on workers filling 1 box/hr on average. (20 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Asparagus | Picking Asparagus: $0.14-16 cents/lb. The estimated hourly wage rate equivalent for this piece rate is $18 based on workers filling 100 lbs/hr on average. Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers.,01-Sep-2026 to 01-Nov-2026,,,,,,,,,high,h2a_000948,JO-A-300-26169-028279,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-028279,False,,US Census batch geocoder (Non_Exact),Match,OCEANA COUNTY,,,,,,8.0,,no_laundromat_within_radius
Kludy Farms,case employer Hearty Acres LLC; POC Arturo Charles,worksite,"Lat. 43.632424N,Lon.86.437847W, Shelby, MI, 49455",,,GR,MI,41,H2 Wage Rate | Specified hourly wage applicable to foreign H-2A workers employed under contract. | Picking Peaches | Pick Peaches: $12/box. The estimated hourly wage rate equivalent for this piece rate is $30 based on workers filling 2 boxes/hr on average. (9 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Zucchini | Picking Zucchini: $14/box. The estimated hourly wage rate equivalent for this piece rate is $14 based on workers filling 1 box/hr on average. (20 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Asparagus | Picking Asparagus: $0.14-16 cents/lb. The estimated hourly wage rate equivalent for this piece rate is $18 based on workers filling 100 lbs/hr on average. Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers.,01-Sep-2026 to 01-Nov-2026,,,,,,,,,low,h2a_000949,JO-A-300-26169-028279,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-028279,False,,,No_Match,OCEANA COUNTY,,,,,,8.0,,unresolved_h2a_location
Kludy Farms,case employer Hearty Acres LLC; POC Arturo Charles,worksite,"Lat.43.600562N,Lon.86.460359W, Shelby, MI, 49455",,,GR,MI,41,H2 Wage Rate | Specified hourly wage applicable to foreign H-2A workers employed under contract. | Picking Peaches | Pick Peaches: $12/box. The estimated hourly wage rate equivalent for this piece rate is $30 based on workers filling 2 boxes/hr on average. (9 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Zucchini | Picking Zucchini: $14/box. The estimated hourly wage rate equivalent for this piece rate is $14 based on workers filling 1 box/hr on average. (20 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Asparagus | Picking Asparagus: $0.14-16 cents/lb. The estimated hourly wage rate equivalent for this piece rate is $18 based on workers filling 100 lbs/hr on average. Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers.,01-Sep-2026 to 01-Nov-2026,,,,,,,,,low,h2a_000950,JO-A-300-26169-028279,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-028279,False,,,No_Match,OCEANA COUNTY,,,,,,8.0,,unresolved_h2a_location
Kludy Farms,case employer Hearty Acres LLC; POC Arturo Charles,worksite,"Lat.43.607981N,Lon.86.48290W, Shelby, MI, 49455",,,GR,MI,41,H2 Wage Rate | Specified hourly wage applicable to foreign H-2A workers employed under contract. | Picking Peaches | Pick Peaches: $12/box. The estimated hourly wage rate equivalent for this piece rate is $30 based on workers filling 2 boxes/hr on average. (9 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Zucchini | Picking Zucchini: $14/box. The estimated hourly wage rate equivalent for this piece rate is $14 based on workers filling 1 box/hr on average. (20 bushel box). Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers. | Picking Asparagus | Picking Asparagus: $0.14-16 cents/lb. The estimated hourly wage rate equivalent for this piece rate is $18 based on workers filling 100 lbs/hr on average. Guaranteed AEWR is $13.78/hour for US workers and $13.73 for H2A workers.,01-Sep-2026 to 01-Nov-2026,,,,,,,,,low,h2a_000951,JO-A-300-26169-028279,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26169-028279,False,,,No_Match,OCEANA COUNTY,,,,,,8.0,,unresolved_h2a_location
QTE By-Products LLC,POC Paul Leverington,business,"2910 MN-25, Watertown, MN, 55388",,,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,low,h2a_000959,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,,No_Match,,,,,,,8.0,,unresolved_h2a_location
QTE By-Products LLC,POC Paul Leverington,worksite,"24981 US Hwy 212, Renville, MN, 56284",44.789133004254,-95.179784571762,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000960,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Voelz Brothers,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"29438 840th Ave, Danube, MN, 56230",44.803650601244,-95.089927923941,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000962,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Watson Partner,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"85087 220 St, Renville, MN, 56284",44.819283116147,-95.239210987965,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000963,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Joel Bather,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"24546 810th Ave, Renville, MN, 56284",44.760185180208,-95.186513504004,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000964,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Eloid Penke,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"29677 800th Ave, Danube, MN, 56230",44.745099872851,-95.082807018527,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000965,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Kopel Farm,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"30270 810th Ave, Olivia, MN, 56277",44.759678897618,-95.07091295614,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000966,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Jason Bratsch / Bratsch Farms,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"44°44′05.2″N, 95°09′37.0″W, EMMET Township, MN, 56284",44.73477777777778,95.16027777777778,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000967,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,disclosed_dms_coordinates,matched,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Brian Schmidt,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"21849 Co Rd 17, Renville, MN, 56284",44.730636886469,-95.24395379353,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000968,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Braxton Thompson,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"31401 State Hwy 19, Redwood Falls, MN, 56283",44.541419334003,-95.15830607533,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000969,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,REDWOOD COUNTY,,,,,,8.0,,no_laundromat_within_radius
Lance Bjerkeset,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"44°54′32.4″N, 95°50′33.2″W, Camp Release Township, MN, 56265",44.909,95.84255555555555,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000970,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,disclosed_dms_coordinates,matched,LAC QUI PARLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Brent Larson,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"44°49′47.8″N, 96°14′01.5″W, Freeland Township, MN, 56265",44.82994444444445,96.23375,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000971,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,disclosed_dms_coordinates,matched,LAC QUI PARLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Bluegrass Proteins,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"1864 311th Ave, Dawson, MN, 56232",44.934163279526,-96.02253927564,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000972,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,LAC QUI PARLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Jason Bratsch / Bratsch Farms,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"44°48′51.6″N, 95°06′04.4″W, Winfield Township, MN, 56284",44.81433333333333,95.10122222222222,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000973,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,disclosed_dms_coordinates,matched,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Nelson Farm,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"2174 291st Ave, Dawson, MN, 56232",44.978295559846,-96.062817790396,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000974,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,LAC QUI PARLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
DuWayne Stratmoen,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"44°49′13.8″N, 95°10′37.9″W, Crooks Township, MN, 56284",44.8205,95.17719444444445,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000975,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,disclosed_dms_coordinates,matched,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Bruns Farms Inc,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"24981 US Hwy 212, Renville, MN, 56284",44.789133004254,-95.179784571762,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000976,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
Michael Balther,case employer QTE By-Products LLC; POC Paul Leverington,worksite,"24546 810th Ave, Renville, MN, 56284",44.760185180208,-95.186513504004,MN,MN,21,Agricultural Equipment Operators,15-Aug-2026 to 15-May-2027,,,,,,,,,high,h2a_000977,JO-A-300-26168-022843,https://api.seasonaljobs.dol.gov/datahub-search/sjCaseData/zip/jo/2026-06-29#caseNumber=JO-A-300-26168-022843,False,,US Census batch geocoder (Exact),Match,RENVILLE COUNTY,,,,,,8.0,,no_laundromat_within_radius
